Simulation_Number,T0,T1,Percentage_Change,Class
680,1,0.999343956,-0.0007,Volatility
681,1,1.009979933,0.01,Volatility
682,1,1.005042538,0.005,Volatility
683,1,1.00920076,0.0092,Volatility
684,1,1.004460393,0.0045,Volatility
685,1,1.00474584,0.0047,Volatility
686,1,0.978600031,-0.0214,Volatility
687,1,1.014741533,0.0147,Volatility
688,1,1.007748653,0.0077,Volatility
689,1,1.003890658,0.0039,Volatility
690,1,0.996276608,-0.0037,Volatility
691,1,1.002126533,0.0021,Volatility
692,1,1.003591225,0.0036,Volatility
693,1,1.006214338,0.0062,Volatility
694,1,0.993217891,-0.0068,Volatility
695,1,0.994492253,-0.0055,Volatility
696,1,0.993952093,-0.006,Volatility
697,1,0.9963692,-0.0036,Volatility
698,1,1.014872919,0.0149,Volatility
699,1,1.007515871,0.0075,Volatility
700,1,0.997825802,-0.0022,Volatility
701,1,1.00732181,0.0073,Volatility
702,1,1.007900994,0.0079,Volatility
703,1,1.009650065,0.0097,Volatility
704,1,0.994573957,-0.0054,Volatility
705,1,1.019406285,0.0194,Volatility
706,1,0.98420061,-0.0158,Volatility
707,1,1.014506208,0.0145,Volatility
708,1,0.99840047,-0.0016,Volatility
709,1,1.010190771,0.0102,Volatility
710,1,1.010430473,0.0104,Volatility
711,1,0.985855387,-0.0141,Volatility
712,1,0.999617121,-0.0004,Volatility
713,1,0.993010839,-0.007,Volatility
714,1,1.011233541,0.0112,Volatility
715,1,0.999754902,-0.0002,Volatility
716,1,1.003628696,0.0036,Volatility
717,1,1.019773731,0.0198,Volatility
718,1,1.00542304,0.0054,Volatility
719,1,1.003952904,0.004,Volatility
720,1,0.998067476,-0.0019,Volatility
721,1,1.002707925,0.0027,Volatility
722,1,0.995595961,-0.0044,Volatility
723,1,1.004352265,0.0044,Volatility
724,1,1.00500925,0.005,Volatility
725,1,0.991397473,-0.0086,Volatility
726,1,1.002400937,0.0024,Volatility
727,1,1.026828781,0.0268,Volatility
728,1,1.013577824,0.0136,Volatility
729,1,1.012843772,0.0128,Volatility
730,1,1.002058755,0.0021,Volatility
731,1,0.997785276,-0.0022,Volatility
732,1,0.99046392,-0.0095,Volatility
733,1,0.993548344,-0.0065,Volatility
734,1,0.994045706,-0.006,Volatility
735,1,1.005964791,0.006,Volatility
736,1,0.994015986,-0.006,Volatility
737,1,1.014090656,0.0141,Volatility
738,1,1.002981102,0.003,Volatility
739,1,1.017315766,0.0173,Volatility
740,1,1.003225736,0.0032,Volatility
741,1,0.989709624,-0.0103,Volatility
742,1,0.978902718,-0.0211,Volatility
743,1,1.001672047,0.0017,Volatility
744,1,0.989423186,-0.0106,Volatility
745,1,0.993870558,-0.0061,Volatility
746,1,1.004224094,0.0042,Volatility
747,1,1.001885041,0.0019,Volatility
748,1,0.997014341,-0.003,Volatility
749,1,1.009743952,0.0097,Volatility
750,1,0.995035736,-0.005,Volatility
751,1,0.998756106,-0.0012,Volatility
752,1,0.989014144,-0.011,Volatility
753,1,0.988406605,-0.0116,Volatility
754,1,0.98835177,-0.0116,Volatility
755,1,1.013723982,0.0137,Volatility
756,1,1.007598519,0.0076,Volatility
757,1,0.995111417,-0.0049,Volatility
758,1,0.998745463,-0.0013,Volatility
759,1,0.98582157,-0.0142,Volatility
760,1,1.00502559,0.005,Volatility
761,1,1.005021232,0.005,Volatility
762,1,1.010373276,0.0104,Volatility
763,1,1.003005631,0.003,Volatility
764,1,1.010968504,0.011,Volatility
765,1,1.001203283,0.0012,Volatility
766,1,0.999077702,-0.0009,Volatility
767,1,1.009164132,0.0092,Volatility
768,1,1.01174694,0.0117,Volatility
769,1,1.004580011,0.0046,Volatility
770,1,1.010532703,0.0105,Volatility
771,1,0.988851392,-0.0111,Volatility
772,1,0.987911193,-0.0121,Volatility
773,1,0.989393917,-0.0106,Volatility
774,1,1.013127889,0.0131,Volatility
775,1,0.991323954,-0.0087,Volatility
776,1,1.010456339,0.0105,Volatility
777,1,1.008974185,0.009,Volatility
778,1,0.990223417,-0.0098,Volatility
779,1,0.993704258,-0.0063,Volatility
780,1,0.991676281,-0.0083,Volatility
781,1,0.998863285,-0.0011,Volatility
782,1,1.009591166,0.0096,Volatility
783,1,0.981678312,-0.0183,Volatility
784,1,1.009535492,0.0095,Volatility
785,1,0.989867232,-0.0101,Volatility
786,1,0.995217988,-0.0048,Volatility
787,1,1.02003015,0.02,Volatility
788,1,1.00245129,0.0025,Volatility
789,1,1.022642078,0.0226,Volatility
790,1,1.016671589,0.0167,Volatility
791,1,0.988286332,-0.0117,Volatility
792,1,0.983380813,-0.0166,Volatility
793,1,1.005905438,0.0059,Volatility
794,1,0.99354912,-0.0065,Volatility
795,1,1.022276863,0.0223,Volatility
796,1,1.011183486,0.0112,Volatility
797,1,1.011815344,0.0118,Volatility
798,1,0.970909316,-0.0291,Volatility
799,1,1.008041386,0.008,Volatility
800,1,0.987066353,-0.0129,Volatility
801,1,1.01555068,0.0156,Volatility
802,1,0.997178277,-0.0028,Volatility
803,1,1.002305959,0.0023,Volatility
804,1,1.015877391,0.0159,Volatility
805,1,1.021050091,0.0211,Volatility
806,1,0.999285881,-0.0007,Volatility
807,1,1.006715333,0.0067,Volatility
808,1,1.014056449,0.0141,Volatility
809,1,0.998830455,-0.0012,Volatility
810,1,1.003147393,0.0031,Volatility
811,1,0.994449857,-0.0056,Volatility
812,1,1.014263377,0.0143,Volatility
813,1,1.023434888,0.0234,Volatility
814,1,1.004496772,0.0045,Volatility
815,1,0.990174643,-0.0098,Volatility
816,1,1.00814747,0.0081,Volatility
817,1,1.013105715,0.0131,Volatility
818,1,1.011385695,0.0114,Volatility
819,1,1.008915069,0.0089,Volatility
820,1,1.015139474,0.0151,Volatility
821,1,1.004694383,0.0047,Volatility
822,1,1.01535817,0.0154,Volatility
823,1,0.987797498,-0.0122,Volatility
824,1,0.993721715,-0.0063,Volatility
825,1,0.997096169,-0.0029,Volatility
826,1,0.993545246,-0.0065,Volatility
827,1,0.996808122,-0.0032,Volatility
828,1,1.011723608,0.0117,Volatility
829,1,1.003938271,0.0039,Volatility
830,1,1.000762932,0.0008,Volatility
831,1,0.997044634,-0.003,Volatility
832,1,1.016487697,0.0165,Volatility
833,1,1.013367201,0.0134,Volatility
834,1,0.986335111,-0.0137,Volatility
835,1,0.996375792,-0.0036,Volatility
836,1,0.990808055,-0.0092,Volatility
837,1,1.018887537,0.0189,Volatility
838,1,1.006018244,0.006,Volatility
839,1,0.99301176,-0.007,Volatility
840,1,1.030815703,0.0308,Volatility
841,1,1.001105118,0.0011,Volatility
842,1,0.989159589,-0.0108,Volatility
843,1,0.992770013,-0.0072,Volatility
844,1,0.996511773,-0.0035,Volatility
845,1,0.997764113,-0.0022,Volatility
846,1,1.007129613,0.0071,Volatility
847,1,1.011613221,0.0116,Volatility
848,1,0.975547353,-0.0245,Volatility
849,1,1.00660226,0.0066,Volatility
850,1,1.012827009,0.0128,Volatility
851,1,0.991259023,-0.0087,Volatility
852,1,1.00852105,0.0085,Volatility
853,1,0.997565852,-0.0024,Volatility
854,1,1.010943724,0.0109,Volatility
855,1,1.008628806,0.0086,Volatility
856,1,0.987103583,-0.0129,Volatility
857,1,1.001517293,0.0015,Volatility
858,1,0.988812536,-0.0112,Volatility
859,1,0.978526925,-0.0215,Volatility
860,1,1.010138802,0.0101,Volatility
861,1,0.996270848,-0.0037,Volatility
862,1,0.998905343,-0.0011,Volatility
863,1,0.991391905,-0.0086,Volatility
864,1,1.00634153,0.0063,Volatility
865,1,1.001470527,0.0015,Volatility
866,1,0.991177739,-0.0088,Volatility
867,1,0.987634901,-0.0124,Volatility
868,1,1.001001711,0.001,Volatility
869,1,0.993854439,-0.0061,Volatility
870,1,1.004635352,0.0046,Volatility
871,1,1.009031071,0.009,Volatility
872,1,0.995376831,-0.0046,Volatility
873,1,1.010439687,0.0104,Volatility
874,1,1.003123086,0.0031,Volatility
875,1,1.006271288,0.0063,Volatility
876,1,0.988903786,-0.0111,Volatility
877,1,1.001394001,0.0014,Volatility
878,1,1.003371742,0.0034,Volatility
879,1,0.984987911,-0.015,Volatility
880,1,1.011012407,0.011,Volatility
881,1,1.000306315,0.0003,Volatility
882,1,0.986314926,-0.0137,Volatility
883,1,1.00825938,0.0083,Volatility
884,1,1.008234229,0.0082,Volatility
885,1,0.988207539,-0.0118,Volatility
886,1,0.995893335,-0.0041,Volatility
887,1,1.002492212,0.0025,Volatility
888,1,1.01406634,0.0141,Volatility
889,1,0.992122241,-0.0079,Volatility
890,1,0.983915174,-0.0161,Volatility
891,1,1.005313544,0.0053,Volatility
892,1,1.007167089,0.0072,Volatility
893,1,0.989160634,-0.0108,Volatility
894,1,1.004716804,0.0047,Volatility
895,1,1.006161064,0.0062,Volatility
896,1,0.992625442,-0.0074,Volatility
897,1,0.996306882,-0.0037,Volatility
898,1,0.985021945,-0.015,Volatility
899,1,1.009732068,0.0097,Volatility
900,1,1.011416519,0.0114,Volatility
901,1,0.993331928,-0.0067,Volatility
902,1,0.997224914,-0.0028,Volatility
903,1,0.992360823,-0.0076,Volatility
904,1,1.006837221,0.0068,Volatility
905,1,1.002064469,0.0021,Volatility
906,1,0.988908765,-0.0111,Volatility
907,1,0.994548848,-0.0055,Volatility
908,1,1.003151049,0.0032,Volatility
909,1,0.981032091,-0.019,Volatility
910,1,0.988792394,-0.0112,Volatility
911,1,0.988995231,-0.011,Volatility
912,1,0.989708941,-0.0103,Volatility
913,1,1.007701482,0.0077,Volatility
914,1,0.986684984,-0.0133,Volatility
915,1,1.006813255,0.0068,Volatility
916,1,0.993399126,-0.0066,Volatility
917,1,0.998097418,-0.0019,Volatility
918,1,1.011913084,0.0119,Volatility
919,1,1.000622199,0.0006,Volatility
920,1,0.995275677,-0.0047,Volatility
921,1,1.005067122,0.0051,Volatility
922,1,1.001651539,0.0017,Volatility
923,1,0.99300809,-0.007,Volatility
924,1,1.003812749,0.0038,Volatility
925,1,1.029100315,0.0291,Volatility
926,1,0.995481821,-0.0045,Volatility
927,1,0.997814412,-0.0022,Volatility
928,1,1.001152106,0.0012,Volatility
929,1,0.996893737,-0.0031,Volatility
930,1,0.997666363,-0.0023,Volatility
931,1,1.009230832,0.0092,Volatility
932,1,0.984118782,-0.0159,Volatility
933,1,1.01469688,0.0147,Volatility
934,1,0.992714657,-0.0073,Volatility
935,1,1.006800846,0.0068,Volatility
936,1,1.007462069,0.0075,Volatility
937,1,0.985861699,-0.0141,Volatility
938,1,1.011713224,0.0117,Volatility
939,1,0.996664525,-0.0033,Volatility
940,1,1.003669517,0.0037,Volatility
941,1,0.99197727,-0.008,Volatility
942,1,0.996985467,-0.003,Volatility
943,1,0.988721205,-0.0113,Volatility
944,1,1.013978803,0.014,Volatility
945,1,1.001885498,0.0019,Volatility
946,1,0.999559554,-0.0004,Volatility
947,1,1.018058027,0.0181,Volatility
948,1,1.003372147,0.0034,Volatility
949,1,0.989662591,-0.0103,Volatility
950,1,0.9891409,-0.0109,Volatility
951,1,1.008653396,0.0087,Volatility
952,1,1.008936159,0.0089,Volatility
953,1,1.012626404,0.0126,Volatility
954,1,1.02070162,0.0207,Volatility
955,1,0.989546327,-0.0105,Volatility
956,1,1.016805474,0.0168,Volatility
957,1,0.995637659,-0.0044,Volatility
958,1,1.008970506,0.009,Volatility
959,1,1.003511001,0.0035,Volatility
960,1,0.998132096,-0.0019,Volatility
961,1,0.993303368,-0.0067,Volatility
962,1,0.998852525,-0.0011,Volatility
963,1,1.009495025,0.0095,Volatility
964,1,0.98065405,-0.0193,Volatility
965,1,0.995320603,-0.0047,Volatility
966,1,1.004997148,0.005,Volatility
967,1,0.986905083,-0.0131,Volatility
968,1,0.988578123,-0.0114,Volatility
969,1,1.00413642,0.0041,Volatility
970,1,0.997433958,-0.0026,Volatility
971,1,1.006393297,0.0064,Volatility
972,1,0.9830794,-0.0169,Volatility
973,1,1.01485968,0.0149,Volatility
974,1,1.009085675,0.0091,Volatility
975,1,1.006633486,0.0066,Volatility
976,1,0.992216074,-0.0078,Volatility
977,1,0.99571118,-0.0043,Volatility
978,1,1.014923486,0.0149,Volatility
979,1,1.021291153,0.0213,Volatility
980,1,0.99670858,-0.0033,Volatility
981,1,0.992155681,-0.0078,Volatility
982,1,0.995434704,-0.0046,Volatility
983,1,1.019156752,0.0192,Volatility
984,1,0.982982679,-0.017,Volatility
985,1,0.997511126,-0.0025,Volatility
986,1,1.000652758,0.0007,Volatility
987,1,0.978792709,-0.0212,Volatility
988,1,1.013820434,0.0138,Volatility
989,1,0.994556602,-0.0054,Volatility
990,1,0.994398888,-0.0056,Volatility
991,1,1.015114357,0.0151,Volatility
992,1,0.971001167,-0.029,Volatility
993,1,0.985668457,-0.0143,Volatility
994,1,0.991943225,-0.0081,Volatility
995,1,1.00788375,0.0079,Volatility
996,1,1.012220725,0.0122,Volatility
997,1,1.012247842,0.0122,Volatility
998,1,1.005744536,0.0057,Volatility
999,1,0.971778467,-0.0282,Volatility
1000,1,0.993038017,-0.007,Volatility
1001,1,1.009592085,0.0096,Volatility
1002,1,1.006918634,0.0069,Volatility
1003,1,1.010427054,0.0104,Volatility
1004,1,0.991484678,-0.0085,Volatility
1005,1,0.98792112,-0.0121,Volatility
1006,1,0.994558196,-0.0054,Volatility
1007,1,0.991731531,-0.0083,Volatility
1008,1,1.002821293,0.0028,Volatility
1009,1,0.998608776,-0.0014,Volatility
1010,1,1.000842132,0.0008,Volatility
1011,1,0.992824816,-0.0072,Volatility
1012,1,0.995275877,-0.0047,Volatility
1013,1,0.999404745,-0.0006,Volatility
1014,1,0.99405604,-0.0059,Volatility
1015,1,1.015781028,0.0158,Volatility
1016,1,1.008840175,0.0088,Volatility
1017,1,1.024967856,0.025,Volatility
1018,1,1.01333184,0.0133,Volatility
1019,1,0.998473366,-0.0015,Volatility
1020,1,0.997709233,-0.0023,Volatility
1021,1,0.990144116,-0.0099,Volatility
1022,1,0.985309623,-0.0147,Volatility
1023,1,0.994384322,-0.0056,Volatility
1024,1,0.999323322,-0.0007,Volatility
1025,1,0.975699287,-0.0243,Volatility
1026,1,1.005705092,0.0057,Volatility
1027,1,1.00932639,0.0093,Volatility
1028,1,1.000577326,0.0006,Volatility
1029,1,1.002926095,0.0029,Volatility
1030,1,1.002201116,0.0022,Volatility
1031,1,1.010530955,0.0105,Volatility
1032,1,0.979960326,-0.02,Volatility
1033,1,0.986668246,-0.0133,Volatility
1034,1,1.006848112,0.0068,Volatility
1035,1,0.9902598,-0.0097,Volatility
1036,1,1.007525077,0.0075,Volatility
1037,1,0.993267279,-0.0067,Volatility
1038,1,0.996707489,-0.0033,Volatility
1039,1,1.000251444,0.0003,Volatility
1040,1,0.971827784,-0.0282,Volatility
1041,1,1.005635831,0.0056,Volatility
1042,1,0.995767619,-0.0042,Volatility
1043,1,0.998375679,-0.0016,Volatility
1044,1,0.990451264,-0.0095,Volatility
1045,1,0.992135656,-0.0079,Volatility
1046,1,1.000753464,0.0008,Volatility
1047,1,1.015604168,0.0156,Volatility
1048,1,0.994641713,-0.0054,Volatility
1049,1,1.00073303,0.0007,Volatility
1050,1,0.986527945,-0.0135,Volatility
1051,1,0.990760106,-0.0092,Volatility
1052,1,0.985783807,-0.0142,Volatility
1053,1,0.97893868,-0.0211,Volatility
1054,1,1.017407953,0.0174,Volatility
1055,1,1.017087406,0.0171,Volatility
1056,1,1.021540404,0.0215,Volatility
1057,1,1.001598845,0.0016,Volatility
1058,1,0.994048929,-0.006,Volatility
1059,1,1.009990439,0.01,Volatility
1060,1,0.99393747,-0.0061,Volatility
1061,1,1.011271162,0.0113,Volatility
1062,1,0.994554783,-0.0054,Volatility
1063,1,1.000189748,0.0002,Volatility
1064,1,0.995746116,-0.0043,Volatility
1065,1,0.994946655,-0.0051,Volatility
1066,1,1.03012459,0.0301,Volatility
1067,1,0.997344053,-0.0027,Volatility
1068,1,0.993131809,-0.0069,Volatility
1069,1,1.002089307,0.0021,Volatility
1070,1,0.998950421,-0.001,Volatility
1071,1,0.983763103,-0.0162,Volatility
1072,1,0.995467027,-0.0045,Volatility
1073,1,0.999410006,-0.0006,Volatility
1074,1,1.011272808,0.0113,Volatility
1075,1,0.980696075,-0.0193,Volatility
1076,1,0.996123422,-0.0039,Volatility
1077,1,1.015431839,0.0154,Volatility
1078,1,0.985491061,-0.0145,Volatility
1079,1,0.983783707,-0.0162,Volatility
1080,1,0.999926602,-0.0001,Volatility
1081,1,1.002631215,0.0026,Volatility
1082,1,0.988608228,-0.0114,Volatility
1083,1,0.984462818,-0.0155,Volatility
1084,1,1.001430506,0.0014,Volatility
1085,1,0.997264318,-0.0027,Volatility
1086,1,1.001480193,0.0015,Volatility
1087,1,1.006554288,0.0066,Volatility
1088,1,0.999457048,-0.0005,Volatility
1089,1,0.994675429,-0.0053,Volatility
1090,1,0.999975874,0,Volatility
1091,1,1.012480788,0.0125,Volatility
1092,1,1.000871724,0.0009,Volatility
1093,1,0.987246767,-0.0128,Volatility
1094,1,0.990796781,-0.0092,Volatility
1095,1,1.013752579,0.0138,Volatility
1096,1,0.982107989,-0.0179,Volatility
1097,1,0.977015775,-0.023,Volatility
1098,1,0.995410363,-0.0046,Volatility
1099,1,1.009941507,0.0099,Volatility
1100,1,1.012526891,0.0125,Volatility
1101,1,1.019938268,0.0199,Volatility
1102,1,0.993561178,-0.0064,Volatility
1103,1,1.000713023,0.0007,Volatility
1104,1,1.000906671,0.0009,Volatility
1105,1,0.991675808,-0.0083,Volatility
1106,1,1.003114972,0.0031,Volatility
1107,1,1.003537442,0.0035,Volatility
1108,1,0.988986445,-0.011,Volatility
1109,1,1.000910452,0.0009,Volatility
1110,1,0.989242772,-0.0108,Volatility
1111,1,1.006061689,0.0061,Volatility
1112,1,0.998508587,-0.0015,Volatility
1113,1,1.01909518,0.0191,Volatility
1114,1,1.009495141,0.0095,Volatility
1115,1,0.981304393,-0.0187,Volatility
1116,1,0.995563764,-0.0044,Volatility
1117,1,0.983207248,-0.0168,Volatility
1118,1,0.998004868,-0.002,Volatility
1119,1,0.993619412,-0.0064,Volatility
1120,1,0.991562158,-0.0084,Volatility
1121,1,0.987976561,-0.012,Volatility
1122,1,0.974613468,-0.0254,Volatility
1123,1,0.991616473,-0.0084,Volatility
1124,1,0.960269305,-0.0397,Volatility
1125,1,0.991367409,-0.0086,Volatility
1126,1,1.006706939,0.0067,Volatility
1127,1,0.998670211,-0.0013,Volatility
1128,1,0.999530372,-0.0005,Volatility
1129,1,0.987407577,-0.0126,Volatility
1130,1,1.009398802,0.0094,Volatility
1131,1,0.99816418,-0.0018,Volatility
1132,1,1.009147049,0.0091,Volatility
1133,1,0.999892153,-0.0001,Volatility
1134,1,1.009543072,0.0095,Volatility
1135,1,1.01594816,0.0159,Volatility
1136,1,1.007411326,0.0074,Volatility
1137,1,1.001451445,0.0015,Volatility
1138,1,0.983712513,-0.0163,Volatility
1139,1,1.022330858,0.0223,Volatility
1140,1,0.999268249,-0.0007,Volatility
1141,1,1.002664615,0.0027,Volatility
1142,1,0.998979169,-0.001,Volatility
1143,1,0.988185132,-0.0118,Volatility
1144,1,0.984436939,-0.0156,Volatility
1145,1,0.990821993,-0.0092,Volatility
1146,1,1.007334374,0.0073,Volatility
1147,1,0.992062242,-0.0079,Volatility
1148,1,1.005905854,0.0059,Volatility
1149,1,0.986855441,-0.0131,Volatility
1150,1,1.01227808,0.0123,Volatility
1151,1,0.987334187,-0.0127,Volatility
1152,1,1.019067167,0.0191,Volatility
1153,1,1.001934318,0.0019,Volatility
1154,1,1.000184529,0.0002,Volatility
1155,1,1.015180063,0.0152,Volatility
1156,1,0.998823602,-0.0012,Volatility
1157,1,1.012663972,0.0127,Volatility
1158,1,1.000333259,0.0003,Volatility
1159,1,1.017519587,0.0175,Volatility
1160,1,1.006549242,0.0065,Volatility
1161,1,1.002819212,0.0028,Volatility
1162,1,0.984304978,-0.0157,Volatility
1163,1,1.009215321,0.0092,Volatility
1164,1,1.003819589,0.0038,Volatility
1165,1,1.013771721,0.0138,Volatility
1166,1,1.018902533,0.0189,Volatility
1167,1,0.998606671,-0.0014,Volatility
1168,1,0.993640615,-0.0064,Volatility
1169,1,1.001306682,0.0013,Volatility
1170,1,1.021616282,0.0216,Volatility
1171,1,0.999199563,-0.0008,Volatility
1172,1,0.999600736,-0.0004,Volatility
1173,1,1.002817136,0.0028,Volatility
1174,1,1.012758387,0.0128,Volatility
1175,1,1.018405649,0.0184,Volatility
1176,1,0.988553867,-0.0114,Volatility
1177,1,0.983999379,-0.016,Volatility
1178,1,0.994253052,-0.0057,Volatility
1179,1,0.998731954,-0.0013,Volatility
1180,1,0.995826627,-0.0042,Volatility
1181,1,0.992966752,-0.007,Volatility
1182,1,0.997857224,-0.0021,Volatility
1183,1,0.9879137,-0.0121,Volatility
1184,1,0.991277215,-0.0087,Volatility
1185,1,0.999785552,-0.0002,Volatility
1186,1,0.998792722,-0.0012,Volatility
1187,1,1.001635432,0.0016,Volatility
1188,1,1.003391833,0.0034,Volatility
1189,1,1.014791101,0.0148,Volatility
1190,1,0.991801294,-0.0082,Volatility
1191,1,1.012711259,0.0127,Volatility
1192,1,1.013807551,0.0138,Volatility
1193,1,0.991431769,-0.0086,Volatility
1194,1,1.011282089,0.0113,Volatility
1195,1,1.000106451,0.0001,Volatility
1196,1,1.002540884,0.0025,Volatility
1197,1,1.008388949,0.0084,Volatility
1198,1,1.003308571,0.0033,Volatility
1199,1,1.001770207,0.0018,Volatility
1200,1,0.997293865,-0.0027,Volatility
1201,1,1.003086886,0.0031,Volatility
1202,1,0.98468391,-0.0153,Volatility
1203,1,1.004630232,0.0046,Volatility
1204,1,0.988026664,-0.012,Volatility
